video_id,video_timestamp,video_duration,video_locationcreated,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,poi_name,poi_address,poi_city
7400014406278532357,2024-08-06T09:15:25,22,SN,55900,263,298,909200,Réponse à @Lamine SARR @sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7399622444107025669,2024-08-05T07:54:21,16,SN,20600,127,219,304800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international @love.ndeye.ndiaye @Bassine Thiam bété bété📹🇸🇳 ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398961061346462982,2024-08-03T13:07:50,9,SN,133000,283,922,1600000,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398305517161975045,2024-08-01T18:43:59,20,SN,25900,55,146,264200,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7385987878830001413,2024-06-29T14:05:15,12,SN,26800,86,145,367800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Cleub/Ndeye /ndiaye rekk @Pau🍯Ébène 🤎🍯 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7381987499951934725,2024-06-18T19:21:46,14,SN,2062,12,14,59800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @love.ndeye.ndiaye ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7371466856412220677,2024-05-21T10:56:17,11,SN,29500,64,201,296800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Ndeye/ndiaye/fans. @Pau🍯Ébène 🤎🍯 @Tamsir mbow✨ ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7400014406278532357,2024-08-06T09:15:25,22,SN,55900,263,298,909200,Réponse à @Lamine SARR @sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7399622444107025669,2024-08-05T07:54:21,16,SN,20600,127,219,304800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international @love.ndeye.ndiaye @Bassine Thiam bété bété📹🇸🇳 ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398961061346462982,2024-08-03T13:07:50,9,SN,133000,283,922,1600000,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398305517161975045,2024-08-01T18:43:59,20,SN,25900,55,146,264200,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7385987878830001413,2024-06-29T14:05:15,12,SN,26800,86,145,367800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Cleub/Ndeye /ndiaye rekk @Pau🍯Ébène 🤎🍯 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7381987499951934725,2024-06-18T19:21:46,14,SN,2062,12,14,59800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @love.ndeye.ndiaye ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7371466856412220677,2024-05-21T10:56:17,11,SN,29500,64,201,296800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Ndeye/ndiaye/fans. @Pau🍯Ébène 🤎🍯 @Tamsir mbow✨ ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7400014406278532357,2024-08-06T09:15:25,22,SN,55900,263,298,909200,Réponse à @Lamine SARR @sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7399622444107025669,2024-08-05T07:54:21,16,SN,20600,127,219,304800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international @love.ndeye.ndiaye @Bassine Thiam bété bété📹🇸🇳 ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398961061346462982,2024-08-03T13:07:50,9,SN,133000,283,922,1600000,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398305517161975045,2024-08-01T18:43:59,20,SN,25900,55,146,264200,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7385987878830001413,2024-06-29T14:05:15,12,SN,26800,86,145,367800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Cleub/Ndeye /ndiaye rekk @Pau🍯Ébène 🤎🍯 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7381987499951934725,2024-06-18T19:21:46,14,SN,2062,12,14,59800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @love.ndeye.ndiaye ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7371466856412220677,2024-05-21T10:56:17,11,SN,29500,64,201,296800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Ndeye/ndiaye/fans. @Pau🍯Ébène 🤎🍯 @Tamsir mbow✨ ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7400014406278532357,2024-08-06T09:15:25,22,SN,55900,263,298,909200,Réponse à @Lamine SARR @sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7399622444107025669,2024-08-05T07:54:21,16,SN,20600,127,219,304800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international @love.ndeye.ndiaye @Bassine Thiam bété bété📹🇸🇳 ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398961061346462982,2024-08-03T13:07:50,9,SN,133000,283,922,1600000,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398305517161975045,2024-08-01T18:43:59,20,SN,25900,55,146,264200,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7385987878830001413,2024-06-29T14:05:15,12,SN,26800,86,145,367800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Cleub/Ndeye /ndiaye rekk @Pau🍯Ébène 🤎🍯 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7381987499951934725,2024-06-18T19:21:46,14,SN,2062,12,14,59800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @love.ndeye.ndiaye ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7371466856412220677,2024-05-21T10:56:17,11,SN,29500,64,201,296800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Ndeye/ndiaye/fans. @Pau🍯Ébène 🤎🍯 @Tamsir mbow✨ ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7400014406278532357,2024-08-06T09:15:25,22,SN,55900,263,298,909300,Réponse à @Lamine SARR @sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7399622444107025669,2024-08-05T07:54:21,16,SN,20600,127,219,304800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international @love.ndeye.ndiaye @Bassine Thiam bété bété📹🇸🇳 ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398961061346462982,2024-08-03T13:07:50,9,SN,133000,283,922,1600000,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7398305517161975045,2024-08-01T18:43:59,20,SN,25900,55,146,264200,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7385987878830001413,2024-06-29T14:05:15,12,SN,26800,86,145,367800,@sokhna ndour @feemu fii ak feneen @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Cleub/Ndeye /ndiaye rekk @Pau🍯Ébène 🤎🍯 @Dioumaré Ndiaye ♥️ @badiene.international ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7381987499951934725,2024-06-18T19:21:46,14,SN,2062,12,14,59800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @love.ndeye.ndiaye ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
7371466856412220677,2024-05-21T10:56:17,11,SN,29500,64,201,296800,@feemu fii ak feneen @sokhna ndour @NDEYE NDIAYE JUNIOR ♥️🎭🎬 @Ndeye/ndiaye/fans. @Pau🍯Ébène 🤎🍯 @Tamsir mbow✨ ,False,,ndeye_ndiaye.2,Ndeye Ndiaye🇸🇳🎬,,,,,,False,,,
